Freq [GHz],"im(S(1,1)) []","re(S(1,1)) []","im(S(2,1)) []","re(S(2,1)) []"
40.000000000000, -0.14474555850029,0.86573600769043,-0.48259213566780, 0.02146995253861 
40.060001373291, -0.15106992423534,0.86324232816696,-0.48524114489555, 0.01821970194578 
40.119998931885, -0.15736417472363,0.86069589853287,-0.48786205053329, 0.01493369694799 
40.180000305176, -0.16362787783146,0.85809719562531,-0.49045449495316, 0.01161233242601 
40.240001678467, -0.16986048221588,0.85544639825821,-0.49301809072495, 0.00825600791722 
40.299999237061, -0.17606154084206,0.85274404287338,-0.49555236101151, 0.00486512947827 
40.360000610352, -0.18223059177399,0.84999048709869,-0.49805694818497, 0.00143975601531 
40.419998168945, -0.18836709856987,0.84718596935272,-0.50053155422211, -0.0020198167767 
40.479999542236, -0.19447067379951,0.84433114528656,-0.50297564268112, -0.0055127968080 
40.540000915527, -0.20054082572460,0.84142619371414,-0.50538897514343, -0.0090393796563 
40.599998474121, -0.20657706260681,0.83847165107727,-0.50777113437653, -0.0125990044325 
